,order_id,order_price_total
25038,438795,196.4
25039,438799,713.22
25040,438800,351.85
25041,438803,86.84
25042,438815,272.39
25044,438823,347.61
25045,438824,66.1
25046,438826,623.19
25047,438830,188.6
25048,438836,648.59
25049,438840,214.9
25050,438844,178.7
25051,438847,120.13
25052,438848,723.69
25053,438849,151.66
25054,438853,347.96999999999997
25055,438857,211.86
25056,438862,30.68
25058,438871,622.8000000000001
25059,438884,459.65
25060,438888,22.99
25061,438895,511.49
25062,438898,328.55
25063,438902,50.38
25064,438903,18.69
25065,438905,777.17
25066,438906,141.67
25068,438923,47.99
25069,438926,92.99
25070,438927,79.19
25072,438929,226.34
25073,438931,197.75
25074,438940,94.97
25075,438950,559.23
25076,438954,514.44
25077,438961,115.99
25078,438963,85.49
25079,438964,213.99
25080,438966,70.39
25081,438967,163.67
25082,438972,148.57
25083,438982,324.57
25084,438988,51.0
25085,438989,229.9
25086,438994,375.06
25087,438997,66.49
25088,439000,1586.0
25089,439003,62.89
25090,439004,18.68
25091,439011,383.04
25092,439012,181.43
25093,439013,290.98
25094,439014,210.19
25095,439015,259.78000000000003
25096,439016,134.42
25097,439019,610.99
25098,439022,244.39
25099,439023,35.69
25100,439025,139.49
25101,439026,523.18
25102,439029,26.99
25103,439033,531.19
25104,439034,246.76000000000002
25105,439039,32.28
25106,439040,126.0
25107,439044,203.0
25108,439047,82.79
25109,439052,383.04
25110,439056,852.72
25111,439071,47.99
25112,439079,258.04
25113,439082,83.23
25114,439087,234.99
25115,439096,32.28
25116,439098,132.49
25117,439101,126.0
25118,439102,97.19
25119,439108,94.97
25120,439109,777.17
25121,439111,42.49
25122,439115,502.26
25123,439116,231.36
25124,439119,84.98
25126,439128,91.08
25127,439139,50.29
25128,439141,126.0
25129,439142,123.13
25130,439143,442.02
25131,439145,66.49
25132,439147,219.88
25133,439150,21.24
25134,439151,31.49
25135,439152,85.49
25136,439153,782.03
25137,439155,474.29
25138,439164,50.4
25139,439166,95.86
25140,439169,126.0
25141,439175,402.23
25142,439177,66.49
25143,439178,141.67
25144,439185,62.04
25145,439186,449.32
25146,439192,126.0
25147,439195,61.84
25148,439197,154.0
25149,439207,79.2
25150,439213,38.24
25151,439217,105.35
25152,439235,156.39
25153,439236,34.18
25154,439240,109.39
25155,439243,17.98
25156,439244,801.99
25157,439246,183.74
25158,439247,154.0
25159,439248,145.36
25160,439251,25.49
25161,439254,126.0
25162,439264,41.39
25163,439279,459.65
25164,439280,11.04
25165,439284,919.3
25166,439292,112.62
25167,439295,66.49
25168,439296,383.04
25169,439301,154.16
25170,439303,383.04
25171,439307,70.39
25172,439309,427.96
25173,439314,777.17
25174,439317,986.04
25175,439318,187.07
25176,439319,187.98
25177,439321,237.01
25178,439322,126.0
25179,439323,70.39
25180,439329,506.42999999999995
25181,439333,164.5
25182,439339,66.49
25183,439340,47.99
25184,439348,154.0
25185,439354,1164.93
25186,439355,459.65
25187,439356,102.56
25188,439362,404.79999999999995
25189,439367,578.88
25190,439371,154.0
25191,439373,719.35
25192,439378,50.99
25193,439443,126.0
25194,439449,777.17
25195,439450,718.77
25196,439451,94.97
25197,439457,210.19
25198,439460,95.27
25199,439461,149.26999999999998
25200,439467,16.99
25201,439471,697.63
25202,439478,664.62
25203,439479,11.280000000000001
25204,439481,81.39
25205,439483,126.0
25206,439484,270.78000000000003
25207,439491,98.99
25208,439495,70.39
25209,439497,105.59
25210,439498,351.85
25211,439499,79.88
25212,439504,1068.63
25213,439513,459.65
25214,439518,126.0
25215,439521,50.4
25216,439522,292.01
25217,439538,126.0
25218,439539,59.8
25219,439540,79.2
25220,439542,383.04
25221,439544,559.01
25222,439546,29.729999999999997
25223,439550,492.02
25224,439552,914.57
25225,439553,170.05
25227,439563,26.34
25228,439579,255.07
25229,439580,61.400000000000006
25230,439584,459.65
25231,439589,175.05
25232,439590,329.0
25233,439595,229.9
25234,439598,338.39
25235,439599,66.49
25236,439601,158.08
25237,439602,508.65
25238,439603,880.99
25239,439607,51.0
25240,439608,1271.16
25241,439609,79.2
25242,439612,406.0
25243,439613,126.0
25244,439616,459.65
25245,439622,331.66
25246,439623,25.49
25247,439626,78.59
25248,439627,329.36
25249,439628,555.5600000000001
25250,439629,154.0
25251,439637,592.4200000000001
25252,439641,354.24
25253,439642,129.26
25254,439648,154.0
25255,439661,383.04
25256,439668,314.1
25257,439670,79.33000000000001
25258,439685,29.69
25259,439691,319.06
25260,439692,135.98
25261,439693,33.980000000000004
25262,439701,111.95
25263,439705,94.97
25264,439711,103.95
25265,439718,130.56
25266,439719,329.36
25267,439725,459.41
25268,439739,329.0
25269,439740,835.5699999999999
25270,439747,737.28
25271,439751,768.58
25272,439755,138.54
25273,439762,164.68
25274,439763,295.53
25275,439766,166.03
25276,439780,85.49
25277,439783,126.0
25278,439792,642.95
25279,439799,125.86
25280,439800,126.0
25281,439809,141.67
25282,439822,549.0
25283,439824,38.24
25284,439825,8.99
25285,439830,216.99
25286,439833,293.63
25287,439836,33.3
25288,439844,141.67
25289,439850,170.05
25290,439852,82.99
25291,439854,37.19
25292,439858,75.47999999999999
25293,439859,459.65
25294,439862,986.59
25295,439863,40.78
25296,439867,75.61
25297,439870,164.68
25298,439873,198.16
25299,439875,45.98
25300,439876,533.81
25301,439881,126.0
25302,439885,163.67
25303,439890,127.77
25304,439891,823.4000000000001
25305,439894,464.99
25306,439896,331.19
25307,439904,38.69
25308,439909,409.24
25309,439914,205.82
25310,439918,59.49
25311,439919,394.79
25312,439924,351.85
25313,439925,445.45000000000005
25314,439926,179.99
25315,439929,77.0
25316,439930,71.99
25317,439939,115.99
25318,439941,685.59
25319,439944,70.39
25320,439946,343.09000000000003
25321,439947,242.94
25322,439954,94.97
25323,439957,20.38
25324,439960,1658.2199999999998
25325,439969,70.67
25326,439972,174.24
25327,439983,172.13
25328,440002,319.91
25329,440004,159.34
25330,440039,56.94
25331,440041,28.98
25332,440042,383.04
25333,440044,777.17
25334,440046,141.67
25335,440048,92.52
25336,440049,301.93
25337,440051,22.09
25338,440054,207.29
25339,440057,277.71
25340,440060,79.04
25341,440061,333.08000000000004
25342,440064,50.4
25343,440067,729.56
25344,440068,100.76
25345,440070,489.1
25346,440071,73.94
25347,440083,149.36
25348,440087,383.98
25349,440093,1903.75
25350,440096,122.37
25351,440097,314.99
25352,440098,29.69
25353,440116,275.91
25354,440121,644.17
25355,440123,58.39
25356,440127,447.38
25357,440130,50.99
25358,440132,685.59
25359,440133,279.0
25360,440137,269.02
25361,440138,105.66999999999999
25362,440139,181.9
25363,440140,134.1
25364,440141,450.54
25365,440143,301.93
25366,440145,25.49
25367,440147,56.31
25368,440154,459.65
25369,440161,33.99
25370,440164,499.0
25371,440170,610.99
25372,440171,584.17
25373,440172,459.65
25374,440174,94.97
25375,440182,351.85
25376,440183,23.99
25377,440190,158.39
25378,440191,47.99
25379,440196,131.73
25380,440201,51.0
25381,440202,77.9
25382,440219,56.31
25383,440220,66.49
25384,440223,439.76
25385,440224,183.99
25386,440226,51.14
25387,440228,66.49
25388,440229,50.4
25389,440230,19.54
25390,440231,126.0
25391,440233,89.29
25392,440234,213.05
25393,440237,239.63
25394,440240,244.39
25395,440243,62.88
25396,440244,161.49
25397,440247,213.99
25398,440249,50.5
25399,440250,327.52
25400,440252,258.24
25401,440255,537.6800000000001
25402,440257,404.1
25403,440262,239.96999999999997
25404,440272,96.82
25405,440279,559.01
25406,440283,156.39
25407,440284,97.72
25408,440291,53.99
25409,440293,642.95
25411,440299,138.54
25412,440301,219.82
25413,440307,534.31
25414,440311,255.99
25415,440314,73.94
25416,440317,569.9599999999999
25417,440321,458.92
25418,440327,29.74
25419,440330,11.89
25420,440331,692.08
25421,440332,141.08
25422,440334,180.31
25423,440339,164.68
25424,440341,140.51
25425,440343,410.76
25426,440346,485.95
25427,440348,94.97
25428,440350,199.98
25429,440376,134.23000000000002
25430,440378,325.86
25431,440381,623.19
25432,440383,98.99
25433,440389,268.03
25434,440392,27.17
25435,440395,881.05
25436,440396,126.0
25437,440397,337.75
25438,440398,67.99
25439,440399,21.24
25440,440402,152.07999999999998
25441,440405,30.59
25442,440408,394.79
25443,440410,164.68
25444,440412,37.8
25445,440417,66.49
25446,440422,32.39
25447,440423,532.7099999999999
25448,440429,383.04
25449,440431,145.89
25450,440432,828.17
25451,440436,169.33
25452,440438,575.69
25453,440439,762.33
25454,440444,327.87
25455,440445,58.49
25456,440452,97.32
25457,440453,76.49
25458,440454,351.85
25459,440456,383.04
25460,440462,171.56
25461,440463,906.96
25462,440465,56.31
25463,440471,273.22
25464,440472,549.0
25465,440473,231.36
25466,440481,164.5
25467,440484,79.01
25468,440491,290.36
25469,440505,5.94
25470,440507,42.49
25471,440513,279.0
25472,440521,329.36
25473,440523,146.57
25474,440527,103.31
25475,440528,434.82
25476,440529,41.620000000000005
25477,440531,284.74
25478,440532,415.93
25479,440534,314.99
25480,440538,141.67
25481,440542,271.66
25482,440543,10.19
25483,440552,297.89
25484,440553,73.09
25485,440555,115.97999999999999
25486,440559,506.35999999999996
25487,440560,549.0
25488,440562,732.09
25489,440563,11.89
25490,440568,79.2
25491,440572,383.04
25492,440575,109.91
25493,440577,51.0
25494,440579,47.99
25495,440583,157.49
25496,440596,94.97
25497,440606,17.98
25498,440607,203.0
25499,440610,105.59
25500,440617,64.78
25501,440619,409.39
25502,440629,563.99
25503,440637,364.03
25504,440641,814.3399999999999
25505,440644,72.0
25506,440646,314.99
25507,440649,881.05
25509,440653,184.22
25510,440655,140.06
25511,440665,613.51
25512,440668,371.2
25513,440677,135.98
25514,440685,348.15
25515,440687,116.35
25516,440696,56.31
25517,440702,445.62
25518,440703,134.1
25519,440706,158.39
25521,440710,155.39
25522,440711,33.97
25523,440715,881.05
25524,440718,33.99
25525,440721,400.60999999999996
25526,440725,383.04
25527,440731,201.52
25528,440732,301.93
25529,440743,613.51
25530,440786,89.35
25531,440795,287.37
25532,440801,161.99
25533,440802,589.73
25534,440803,164.5
25535,440805,17.84
25536,440806,6.99
25537,440809,102.56
25538,440810,168.8
25539,440816,62.04
25540,440817,48.62
25541,440821,212.88
25542,440822,198.15
25543,440824,351.85
25544,440827,200.9
25545,440828,1351.94
25546,440834,578.88
25547,440836,155.45
25548,440843,685.59
25549,440844,549.0
25550,440845,206.86
25551,440847,66.49
25552,440867,692.08
25553,440874,313.64
25554,440875,880.99
25555,440880,85.49
25556,440882,183.99
25557,440887,273.73
25558,440896,559.01
25559,440897,66.49
25560,440899,105.97999999999999
25561,440900,207.65
25562,440908,852.72
25563,440910,70.39
25564,440912,167.99
25565,440922,393.86
25566,440930,335.74
25567,440933,183.99
25568,440969,95.98
25569,440978,116.35
25570,440980,393.86
25571,440983,70.39
25572,440984,13.59
25573,440990,375.99
25574,440992,381.25
25575,440999,51.0
25576,441000,86.68
25577,441002,56.31
25578,441005,269.99
25579,441006,354.24
25580,441016,986.59
25581,441021,73.09
25582,441028,79.19
25583,441047,826.19
25584,441063,123.13
25585,441079,351.85
25586,441084,409.39
25587,441087,585.13
25588,441088,585.13
25589,441089,212.96
25590,441092,79.04
25591,441094,328.55
25592,441107,255.99
25593,441112,66.28
25594,441113,66.49
25595,441119,508.65
25596,441121,66.49
25597,441128,103.31
25598,441131,391.79
25599,441133,102.0
25600,441138,93.48
25601,441147,549.0
25602,441149,33.99
25603,441161,51.82
25604,441173,126.0
25605,441175,25.99
25606,441177,18.69
25607,441193,127.77
25608,441197,103.2
25609,441342,67.99
25610,441343,186.49
25611,441344,71.99
25612,441346,27.19
25613,441347,50.57
25614,441349,55.230000000000004
25615,441352,163.67
25616,441354,51.0
25617,441362,29.74
25618,441367,331.19
25619,441371,650.65
25620,441372,531.19
25621,441375,278.48
25622,441378,939.85
25623,441386,71.99
25624,441401,23.99
25625,441403,79.88
25626,441410,183.99
25627,441416,141.94
25628,441417,314.99
25629,441418,329.36
25630,441423,356.61
25631,441426,516.0
25632,441432,314.99
25633,441469,473.43
25634,441482,70.36
25635,441483,51.0
25636,441485,168.8
25637,441489,106.41
25638,441490,12.74
25639,441494,1024.85
25640,441498,62.04
25641,441504,229.9
25642,441505,425.26
25643,441512,140.79
25644,441518,91.99
25645,441520,131.99
25646,441521,443.68
25647,441535,124.09
25648,441543,209.98000000000002
25649,441545,50.93
25650,441549,275.99
25651,441552,71.99
25652,441556,51.0
25653,441557,70.83
25654,441562,301.93
25655,441565,29.74
25656,441571,166.14
25657,441574,237.60000000000002
25658,441576,508.65
25659,441578,392.03000000000003
25660,441581,393.86
25661,441582,301.93
25662,441583,210.19
25663,441584,126.0
25664,441589,912.24
25665,441592,387.84
25666,441594,121.91
25667,441596,623.19
25668,441603,67.99
25669,441604,79.2
25670,441608,237.87
25671,441609,534.0600000000001
25672,441610,459.65
25673,441614,121.91
25674,441619,351.85
25675,441620,172.97
25676,441621,212.96
25677,441623,437.95000000000005
25678,441626,149.8
25679,441628,585.13
25680,441631,506.21
25681,441635,692.08
25682,441639,183.99
25683,441640,383.04
25684,441647,109.91
25685,441650,461.35
25686,441651,719.35
25687,441655,99.99
25688,441664,252.0
25689,441676,70.39
25690,441677,610.23
25691,441679,585.22
25692,441682,181.99
25693,441689,1078.35
25694,441692,109.91
25695,441693,559.01
25696,441694,735.99
25697,441700,459.65
25699,441707,116.35
25700,441712,331.19
25701,441713,100.28
25702,441717,97.17
25703,441722,30.59
25704,441728,644.17
25705,441734,71.99
25706,441735,401.55
25707,441738,301.93
25708,441742,158.08
25709,441744,203.35
25710,441751,12.74
25711,441756,66.58
25712,441757,93.6
25713,441758,309.82
25714,441762,156.39
25715,441763,549.0
25716,441764,86.84
25717,441766,23.79
25718,441768,642.95
25719,441769,94.97
25720,441773,58.39
25721,441777,331.19
25722,441779,880.99
25723,441788,164.5
25724,441791,22.99
25725,441792,62.67
25726,441793,224.12
25727,441796,86.0
25728,441799,281.02
25729,441800,86.39
25730,441804,308.54
25731,441807,748.75
25732,441808,86.84
25733,441809,549.0
25734,441810,105.29
25735,441814,305.46000000000004
25736,441821,509.04
25737,441823,23.779999999999998
25738,441824,50.99
25739,441825,31.49
25740,441836,314.99
25741,441839,85.38
25742,441840,51.0
25743,441847,460.59
25744,441848,35.07
25745,441852,400.79
25746,441854,18.69
25747,441861,329.36
25748,441866,100.03
25749,441869,103.2
25750,441876,23.78
25751,441877,166.14
25752,441878,413.63
25753,441881,33.99
25754,441883,62.04
25755,441884,545.4300000000001
25756,441892,782.26
25757,441895,166.03
25758,441896,93.49
25759,441898,301.93
25760,441904,202.94
25761,441907,210.19
25762,441919,685.59
25763,441920,126.0
25764,441923,183.99
25765,441930,673.3
25766,441935,33.3
25767,441942,79.04
25768,441943,47.99
25769,441947,226.34
25770,441970,308.94
25771,441977,56.31
25772,441984,71.99
25773,441985,485.73
25774,441986,22.94
25775,441989,777.17
25776,441992,127.77
25777,441995,986.59
25778,441999,51.0
25779,442002,105.35
25780,442005,154.69
25781,442007,82.79
25782,442013,79.19
25783,442014,458.92
25784,442015,37.8
25785,442016,41.39
25786,442018,141.94
25787,442036,452.68
25788,442042,101.7
25789,442052,126.0
25791,442058,459.65
25792,442061,109.69
25793,442062,89.07
25794,442064,62.99
25795,442066,473.43
25796,442067,657.1
25797,442069,383.04
25798,442071,125.56
25799,442072,549.0
25800,442073,245.76999999999998
25801,442080,459.65
25802,442083,214.9
25803,442084,48.129999999999995
25804,442097,533.81
25805,442098,57.39
25806,442100,459.65
25807,442101,351.85
25808,442108,79.2
25809,442110,23.88
25810,442112,244.39
25811,442120,328.55
25812,442121,35.99
25813,442122,14.44
25814,442123,126.0
25815,442126,35.69
25816,442127,420.75
25817,442131,301.93
25818,442132,25.49
25819,442141,293.38
25820,442146,17.98
25821,442147,263.06
25822,442150,29.69
25823,442156,16.99
25824,442158,56.31
25825,442161,533.81
25826,442168,16.99
25827,442169,324.57
25828,442170,27.18
25829,442173,79.2
25830,442178,777.17
25831,442180,295.82
25832,442181,67.99
25833,442182,180.45999999999998
25834,442183,79.19
25835,442184,383.04
25836,442188,226.34
25837,442189,331.19
25838,442190,125.53
25839,442191,151.91
25840,442196,145.36
25841,442197,22.99
25842,442200,442.21999999999997
25843,442201,109.39
25844,442204,301.93
25845,442207,57.01
25846,442208,383.04
25847,442209,438.19
25848,442215,157.24
25849,442218,168.8
25850,442226,1569.47
25851,442229,67.99
25852,442232,351.85
25853,442233,255.54
25854,442234,78.4
25855,442235,301.93
25856,442243,12.74
25857,442244,329.36
25858,442251,506.21
25859,442253,351.85
25860,442255,99.99
25861,442258,91.08
25862,442263,51.0
25863,442273,157.38
25864,442289,51.0
25865,442290,121.91
25866,442291,259.98
25867,442293,38.7
25868,442295,656.02
25869,442299,329.0
25870,442308,14.780000000000001
25871,442310,113.81
25872,442317,204.68
25873,442321,48.589999999999996
25874,442326,116.35
25875,442331,204.68
25876,442336,328.55
25877,442350,225.08
25878,442351,244.39
25879,442357,126.0
25880,442365,723.79
25881,442368,126.0
25882,442376,331.19
25883,442399,64.72999999999999
25884,442426,47.99
25885,442427,79.04
25886,442429,224.12
25887,442433,428.74
25888,442435,71.99
25889,442438,275.91
25890,442440,51.0
25891,442445,776.37
25892,442455,1928.14
25893,442461,181.99
25894,442464,30.59
25895,442468,93.5
25896,442469,302.2
25897,442471,356.61
25898,442476,446.39
25899,442477,880.99
25900,442486,351.85
25901,442488,1909.44
25902,442489,119.99
25903,442497,50.99
25904,442501,327.35
25905,442561,51.0
25906,442602,79.2
25907,442607,128.69
25908,442611,459.65
25909,442613,119.99
25910,442625,559.01
25911,442627,79.04
25912,442637,197.09
25913,442639,73.94
25914,442644,32.4
25915,442650,21.24
25916,442652,62.04
25917,442658,615.77
25918,442663,47.99
25919,442672,888.37
25920,442673,252.0
25921,442677,21.24
25922,442686,224.99
25923,442693,354.24
25924,442696,203.0
25925,442705,290.22
25926,442709,383.04
25927,442714,319.91
25928,442724,986.59
25929,442727,187.67000000000002
25930,442731,449.98
25931,442735,827.4599999999999
25932,442736,11.04
25933,442739,3391.42
25934,442743,421.8
25935,442744,1586.0
25936,442747,881.05
25937,442753,531.1800000000001
25938,442755,139.49
25939,442757,68.39
25940,442760,219.88
25941,442765,354.24
25942,442775,30.99
25943,442786,132.49
25944,442787,217.35999999999999
25945,442790,206.62
25946,442795,835.5699999999999
25947,442800,130.56
25948,442801,141.67
25949,442806,70.39
25950,442820,45.870000000000005
25951,442821,14.44
25952,442823,63.370000000000005
25953,442828,689.7
25954,442831,42.480000000000004
25955,442832,73.14
25956,442850,59.49
25957,442854,94.88
25958,442862,78.47
25959,442865,76.49
25960,442866,36.53
25961,442878,10.19
25962,442879,46.13
25963,442880,279.0
25964,442884,32.28
25965,442890,904.41
25966,442893,287.69
25967,442894,84.14
25968,442899,116.35
25969,442904,105.35
25970,442905,32.28
25971,442907,45.879999999999995
25972,442911,158.68
25973,442912,16.99
25974,442928,101.69
25975,442932,302.2
25976,442936,224.12
25977,442942,697.63
25978,442952,116.35
25979,442976,167.99
25980,442983,331.19
25981,442991,121.91
25982,442993,368.84000000000003
25983,443001,50.98
25984,443010,777.17
25985,443012,226.34
25986,443017,148.41
25987,443022,187.93
25988,443023,213.99
25989,443025,690.8
25990,443027,233.2
25991,443031,459.65
25992,443033,50.4
25993,443035,324.57
25994,443037,158.39
25995,443045,2.54
25996,443051,775.49
25997,443052,50.4
25998,443059,351.85
25999,443063,27.19
26000,443068,243.72
26001,443080,32.83
26002,443081,341.96999999999997
26003,443084,359.95
26004,443092,81.19
26005,443094,473.43
26006,443099,58.39
26007,443101,995.8100000000001
26008,443103,48.92
26009,443107,183.99
26010,443108,82.42
26011,443122,751.72
26012,443124,32.72
26013,443139,71.99
26014,443142,144.76999999999998
26015,443144,383.04
26016,443150,78.4
26017,443159,49.48
26018,443164,519.0
26019,443167,854.59
26020,443171,50.99
26021,443174,155.8
26022,443176,79.2
26023,443177,27.19
26024,443180,383.04
26025,443191,20.06
26026,443193,409.39
26027,443196,78.4
26028,443202,72.23
26029,443203,584.8900000000001
26030,443215,116.35
26031,443222,29.74
26032,443223,58.39
26033,443226,51.0
26034,443228,27.19
26035,443229,48.59
26036,443232,193.97
26037,443240,232.9
26038,443246,66.88
26039,443247,38.7
26040,443251,84.47999999999999
26041,443258,141.67
26042,443260,37.79
26043,443272,37.19
26044,443276,168.29
26045,443278,27.19
26046,443284,128.79
26047,443290,153.81
26048,443292,36.89
26049,443304,721.72
26050,443305,91.99
26051,443311,71.99
26052,443312,161.49
26053,443313,409.39
26054,443321,51.29
26055,443323,508.65
26056,443336,160.26999999999998
26057,443342,67.99
26058,443348,350.12
26059,443352,85.49
26060,443354,52.98
26061,443355,75.52
26062,443360,73.94
26063,443366,164.5
26064,443376,158.39
26065,443380,83.23
26066,443390,127.42999999999999
26067,443398,93.6
26068,443406,137.99
26069,443407,592.57
26070,443422,210.19
26071,443423,42.49
26072,443430,42.49
26073,443436,491.18
26074,443437,121.25
26075,443438,488.44
26076,443465,1055.93
26077,443470,244.39
26078,443474,10.19
26079,443479,499.0
26080,443490,99.99
26081,443493,127.77
26082,443495,69.69
26083,443498,451.03000000000003
26084,443512,140.06
26085,443520,22.94
26086,443521,30.59
26087,443522,265.4
26088,443526,56.31
26089,443534,383.04
26090,443536,28.88
26091,443537,409.39
26092,443548,56.31
26093,443555,534.91
26094,443557,379.35
26095,443560,19.99
26096,443563,828.17
26097,443565,319.06
26098,443583,56.31
26099,443585,66.1
26100,443586,603.03
26101,443587,116.07
26102,443590,319.06
26103,443595,697.63
26104,443598,149.99
26105,443601,624.68
26106,443609,796.6999999999999
26107,443610,834.85
26108,443624,314.99
26109,443638,56.31
26110,443642,697.63
26111,443644,397.47
26112,443653,329.0
26113,443663,97.17999999999999
26114,443688,258.24
26115,443706,47.99
26116,443707,416.64000000000004
26117,443708,126.0
26118,443710,331.19
26119,443713,73.09
26120,443714,170.05
26121,443719,575.61
26122,443720,29.74
26123,443723,735.59
26124,443729,459.65
26125,443730,167.99
26126,443734,644.17
26127,443736,51.0
26128,443741,47.99
26129,443743,147.59
26130,443746,77.9
26131,443747,58.39
26132,443749,15.29
26133,443765,459.84000000000003
26134,443768,34.18
26135,443770,224.12
26136,443779,56.31
26137,443781,62.480000000000004
26138,443782,91.78
26139,443791,319.24
26140,443798,116.35
26141,443801,469.06
26142,443809,32.39
26143,443810,95.99
26144,443811,210.19
26145,443813,110.7
26146,443814,25.49
26147,443820,167.99
26148,443824,327.35
26149,443828,127.49
26150,443830,34.730000000000004
26151,443849,409.59000000000003
26152,443855,89.47999999999999
26153,443860,383.04
26154,443861,35.68
26155,443862,67.5
26156,443864,194.84
26157,443865,239.78
26158,443866,75.61
26159,443868,109.91
26160,443869,63.74
26161,443870,185.57
26162,443875,49.49
26163,443877,78.4
26164,443878,25.49
26165,443879,727.38
26166,443892,59.49
26167,443905,26.08
26169,443914,243.7
26170,443929,86.84
26171,443931,129.05
26172,443932,65.58
26173,443938,79.19
26174,443941,45.879999999999995
26175,443942,89.35
26176,443944,225.9
26177,443948,168.29
26178,443949,5.94
26179,443950,124.19
26180,443960,49.49
26181,443961,44.99
26182,443965,33.99
26183,443967,158.39
26184,443968,126.0
26185,443974,258.24
26186,443975,13.59
26187,443981,314.99
26188,443983,559.01
26189,443985,49.769999999999996
26190,443995,126.0
26191,444004,538.63
26192,444007,78.19
26193,444009,496.97
26194,444012,53.09
26195,444013,32.28
26196,444026,118.79
26197,444038,56.31
26198,444049,16.99
26199,444051,79.2
26200,444056,31.49
26201,444062,53.68
26202,444063,98.99
26203,444065,126.0
26204,444066,51.0
26205,444069,132.49
26206,444083,167.99
26207,444087,12.74
26208,444090,29.74
26209,444091,90.09
26210,444098,26.99
26211,444099,180.48000000000002
26212,444103,79.19
26213,444110,255.54
26214,444112,73.09
26215,444117,67.99
26216,444119,11.89
26217,444120,31.49
26218,444129,121.91
26220,444132,32.28
26221,444137,71.98
26222,444140,286.98
26223,444142,21.23
26224,444144,581.5
26225,444149,67.99
26226,444150,166.03
26227,444152,158.68
26228,444156,585.13
26229,444158,161.44
26230,444172,301.93
26231,444176,383.04
26232,444180,335.74
26233,444196,939.85
26234,444200,29.74
26235,444201,645.54
26236,444205,42.47
26237,444206,351.85
26238,444208,172.79000000000002
26239,444209,113.19
26240,444213,63.74
26241,444215,459.65
26242,444217,32.4
26243,444222,58.39
26244,444228,301.93
26245,444231,70.39
26246,444232,126.0
26247,444245,255.99
26248,444247,108.88999999999999
26250,444249,421.8
26251,444251,58.39
26252,444253,84.3
26253,444256,29.729999999999997
26254,444275,418.96
26255,444276,47.59
26256,444280,78.59
26257,444289,78.59
26258,444290,121.91
26259,444294,47.99
26260,444296,224.12
26261,444298,116.35
26262,444299,80.74
26263,444304,70.36
26264,444313,152.49
26265,444316,21.23
26266,444329,51.0
26267,444330,1967.15
26268,444337,50.4
26269,444352,126.0
26270,444367,47.99
26271,444370,383.04
26272,444372,16.99
26273,444373,351.85
26274,444378,251.07999999999998
26275,444381,164.68
26276,444384,329.0
26277,444389,1227.02
26278,444391,229.09
26279,444407,469.06
26280,444427,759.0
26281,444428,38.69
26282,444435,80.74
26283,444440,301.93
26284,444442,61.37
26285,444452,126.97
26286,444461,99.42
26287,444469,26.08
26288,444471,157.24
26289,444472,164.5
26290,444478,23.99
26291,444484,141.67
26292,444490,852.72
26293,444493,126.0
26294,444496,271.66
26295,444498,38.7
26296,444510,438.19
26297,444527,365.23
26298,444528,16.99
26299,444531,182.99
26300,444543,261.92
26301,444572,399.0
26302,444576,126.0
26303,444671,70.39
26304,444672,40.78
26305,444678,134.1
26306,444679,17.09
26307,444685,224.0
26308,444700,319.06
26309,444706,790.23
26310,444725,469.9
26311,444730,167.99
26313,444739,50.39
26314,444740,51.0
26315,444743,845.91
26316,444745,38.23
26317,444746,79.2
26318,444748,557.07
26319,444752,351.85
26320,444755,56.31
26321,444757,46.26
26322,444759,26.99
26323,444760,20.36
26324,444763,29.74
26325,444775,383.04
26326,444778,282.74
26327,444781,287.04
26328,444790,81.14
26330,444799,17.09
26331,444800,237.98
26332,444811,114.47
26333,444818,783.8100000000001
26334,444828,277.08
26335,444830,49.49
26336,444831,219.51
26337,444835,77.28
26338,444839,383.04
26339,444848,17.09
26340,444849,263.06
26341,444850,127.77
26342,444853,263.06
26343,444856,51.0
26344,444858,79.19
26345,444863,164.68
26346,444869,383.04
26347,444877,70.18
26348,444879,38.69
26349,444883,466.90999999999997
26350,444886,28.04
26351,444889,635.03
26352,444891,212.96
26353,444892,56.31
26354,444898,227.47
26355,444899,91.08
26356,444900,21.24
26357,444902,118.79
26358,444906,118.79
26359,444907,459.06
26360,444908,105.29
26361,444916,116.35
26362,444924,35.99
26363,444926,279.0
26364,444930,226.34
26365,444932,53.54
26366,444937,61.46
26367,444942,167.99
26368,444943,114.99
26369,444948,84.14
26370,444952,51.0
26371,444955,271.66
26372,444957,35.99
26373,444964,47.99
26374,444966,84.71
26375,444967,51.0
26376,444968,103.2
26377,444969,946.14
26378,444984,506.21
26379,444985,314.99
26380,444987,183.99
26381,444988,610.99
26382,444989,104.64
26383,444995,301.93
26384,444996,329.36
26385,445000,10.8
26386,445002,100.76
26387,445006,27.19
26388,445007,51.0
26389,445009,51.0
26390,445011,56.31
26391,445012,61.19
26392,445013,871.57
26393,445014,852.72
26394,445022,42.48
26395,445023,331.19
26396,445028,132.49
26397,445032,318.07
26398,445035,70.39
26399,445039,79.03
26400,445043,383.04
26401,445044,186.27
26402,445046,404.79999999999995
26403,445049,559.01
26404,445050,29.69
26405,445058,158.39
26406,445061,16.99
26407,445062,70.39
26408,445069,53.99
26409,445072,86.39
26410,445074,518.07
26411,445076,167.99
26412,445079,1005.12
26413,445080,137.46
26414,445084,9.98
26415,445085,302.2
